arquivo,classe,area_px,aspect_ratio,solidez,circularidade,perimetro
180_coleta_20260420_161528_erva_daninha_20260420_161145.jpg,erva_daninha,10361502,1.3333,0.8635,0.0012,335174
270_coleta_20260420_161528_erva_daninha_20260420_161145.jpg,erva_daninha,10361502,0.75,0.8635,0.0012,335174
0_coleta_20260420_161602_erva_daninha_20260420_161042.jpg,erva_daninha,187409,1.3726,0.018,0.0301,8850
90_coleta_20260420_161602_erva_daninha_20260420_161042.jpg,erva_daninha,187409,0.7285,0.018,0.0301,8850
180_coleta_20260420_161602_erva_daninha_20260420_161042.jpg,erva_daninha,187409,1.3726,0.018,0.0301,8850
270_coleta_20260420_161602_erva_daninha_20260420_161042.jpg,erva_daninha,187409,0.7285,0.018,0.0301,8850
0_coleta_20260420_161613_erva_daninha_20260420_161031.jpg,erva_daninha,395116,1.2893,0.0615,0.0073,26122
90_coleta_20260420_161613_erva_daninha_20260420_161031.jpg,erva_daninha,395116,0.7756,0.0615,0.0073,26122
180_coleta_20260420_161613_erva_daninha_20260420_161031.jpg,erva_daninha,395116,1.2893,0.0615,0.0073,26122
270_coleta_20260420_161613_erva_daninha_20260420_161031.jpg,erva_daninha,395116,0.7756,0.0615,0.0073,26122
0_coleta_20260420_161739_erva_daninha_20260420_160744.jpg,erva_daninha,1230129,1.3333,0.1025,0.0008,139156
90_coleta_20260420_161739_erva_daninha_20260420_160744.jpg,erva_daninha,1230129,0.75,0.1025,0.0008,139156
180_coleta_20260420_161739_erva_daninha_20260420_160744.jpg,erva_daninha,1230129,1.3333,0.1025,0.0008,139156
270_coleta_20260420_161739_erva_daninha_20260420_160744.jpg,erva_daninha,1230129,0.75,0.1025,0.0008,139156
0_IMG_20260419_160211104_HDR.jpg,erva_daninha,210959,1.5044,0.0423,0.0085,17646
90_IMG_20260419_160211104_HDR.jpg,erva_daninha,210959,0.6647,0.0423,0.0085,17646
180_IMG_20260419_160211104_HDR.jpg,erva_daninha,210959,1.5044,0.0423,0.0085,17646
270_IMG_20260419_160211104_HDR.jpg,erva_daninha,210959,0.6647,0.0423,0.0085,17646
0_coleta_20260420_161515_erva_daninha_20260420_161149.jpg,erva_daninha,9289167,1.3333,0.7741,0.0005,476971
90_coleta_20260420_161515_erva_daninha_20260420_161149.jpg,erva_daninha,9289167,0.75,0.7741,0.0005,476971
180_coleta_20260420_161515_erva_daninha_20260420_161149.jpg,erva_daninha,9289167,1.3333,0.7741,0.0005,476971
270_coleta_20260420_161515_erva_daninha_20260420_161149.jpg,erva_daninha,9289167,0.75,0.7741,0.0005,476971
0_IMG_20260419_155959189_HDR.jpg,erva_daninha,24818,1.92,0.0096,0.0105,5442
90_IMG_20260419_155959189_HDR.jpg,erva_daninha,24818,0.5208,0.0096,0.0105,5442
180_IMG_20260419_155959189_HDR.jpg,erva_daninha,24818,1.92,0.0096,0.0105,5442
270_IMG_20260419_155959189_HDR.jpg,erva_daninha,24818,0.5208,0.0096,0.0105,5442
0_coleta_20260420_161559_erva_daninha_20260420_161049.jpg,erva_daninha,86205,0.9824,0.0148,0.0401,5195
90_coleta_20260420_161559_erva_daninha_20260420_161049.jpg,erva_daninha,86205,1.0179,0.0148,0.0401,5195
180_coleta_20260420_161559_erva_daninha_20260420_161049.jpg,erva_daninha,86205,0.9824,0.0148,0.0401,5195
270_coleta_20260420_161559_erva_daninha_20260420_161049.jpg,erva_daninha,86205,1.0179,0.0148,0.0401,5195
0_coleta_20260420_161629_erva_daninha_20260420_161020.jpg,erva_daninha,234201,1.8263,0.0269,0.0212,11790
90_coleta_20260420_161629_erva_daninha_20260420_161020.jpg,erva_daninha,234201,0.5476,0.0269,0.0212,11790
180_coleta_20260420_161629_erva_daninha_20260420_161020.jpg,erva_daninha,234201,1.8263,0.0269,0.0212,11790
270_coleta_20260420_161629_erva_daninha_20260420_161020.jpg,erva_daninha,234201,0.5476,0.0269,0.0212,11790
0_coleta_20260420_161505_erva_daninha_20260420_161152.jpg,erva_daninha,8832319,1.3333,0.736,0.0007,398997
90_coleta_20260420_161505_erva_daninha_20260420_161152.jpg,erva_daninha,8832319,0.75,0.736,0.0007,398997
180_coleta_20260420_161505_erva_daninha_20260420_161152.jpg,erva_daninha,8832319,1.3333,0.736,0.0007,398997
270_coleta_20260420_161505_erva_daninha_20260420_161152.jpg,erva_daninha,8832319,0.75,0.736,0.0007,398997
0_IMG_20260419_155847135_HDR.jpg,erva_daninha,140047,1.0504,0.0261,0.0059,17336
90_IMG_20260419_155847135_HDR.jpg,erva_daninha,140047,0.952,0.0261,0.0059,17336
180_IMG_20260419_155847135_HDR.jpg,erva_daninha,140047,1.0504,0.0261,0.0059,17336
270_IMG_20260419_155847135_HDR.jpg,erva_daninha,140047,0.952,0.0261,0.0059,17336
0_coleta_20260420_161458_erva_daninha_20260420_161233.jpg,erva_daninha,154040,1.298,0.0132,0.003,25325
90_coleta_20260420_161458_erva_daninha_20260420_161233.jpg,erva_daninha,154040,0.7704,0.0132,0.003,25325
180_coleta_20260420_161458_erva_daninha_20260420_161233.jpg,erva_daninha,154040,1.298,0.0132,0.003,25325
270_coleta_20260420_161458_erva_daninha_20260420_161233.jpg,erva_daninha,154040,0.7704,0.0132,0.003,25325
0_coleta_20260420_161711_erva_daninha_20260420_160842.jpg,erva_daninha,1661046,1.3333,0.1384,0.0017,111284
90_coleta_20260420_161711_erva_daninha_20260420_160842.jpg,erva_daninha,1661046,0.75,0.1384,0.0017,111284
180_coleta_20260420_161711_erva_daninha_20260420_160842.jpg,erva_daninha,1661046,1.3333,0.1384,0.0017,111284
270_coleta_20260420_161711_erva_daninha_20260420_160842.jpg,erva_daninha,1661046,0.75,0.1384,0.0017,111284
0_coleta_20260420_161451_erva_daninha_20260420_161251.jpg,erva_daninha,441328,1.3333,0.0368,0.0066,29086
90_coleta_20260420_161451_erva_daninha_20260420_161251.jpg,erva_daninha,441328,0.75,0.0368,0.0066,29086
180_coleta_20260420_161451_erva_daninha_20260420_161251.jpg,erva_daninha,441328,1.3333,0.0368,0.0066,29086
270_coleta_20260420_161451_erva_daninha_20260420_161251.jpg,erva_daninha,441328,0.75,0.0368,0.0066,29086
0_coleta_20260420_155611_erva_daninha_20260420_154530.jpg,erva_daninha,279515,1.3206,0.0243,0.0133,16280
90_coleta_20260420_155611_erva_daninha_20260420_154530.jpg,erva_daninha,279515,0.7572,0.0243,0.0133,16280
180_coleta_20260420_155611_erva_daninha_20260420_154530.jpg,erva_daninha,279515,1.3206,0.0243,0.0133,16280
270_coleta_20260420_155611_erva_daninha_20260420_154530.jpg,erva_daninha,279515,0.7572,0.0243,0.0133,16280
0_IMG_20260419_160022582_HDR.jpg,erva_daninha,150167,0.7816,0.0215,0.0062,17426
90_IMG_20260419_160022582_HDR.jpg,erva_daninha,150167,1.2793,0.0215,0.0062,17426
180_IMG_20260419_160022582_HDR.jpg,erva_daninha,150167,0.7816,0.0215,0.0062,17426
270_IMG_20260419_160022582_HDR.jpg,erva_daninha,150167,1.2793,0.0215,0.0062,17426
0_IMG_20260419_160053369_HDR.jpg,erva_daninha,253222,0.7848,0.036,0.0042,27589
90_IMG_20260419_160053369_HDR.jpg,erva_daninha,253222,1.2743,0.036,0.0042,27589
180_IMG_20260419_160053369_HDR.jpg,erva_daninha,253222,0.7848,0.036,0.0042,27589
270_IMG_20260419_160053369_HDR.jpg,erva_daninha,253222,1.2743,0.036,0.0042,27589
0_IMG_20260419_155942275_HDR.jpg,erva_daninha,100651,0.9754,0.0124,0.0065,13925
90_IMG_20260419_155942275_HDR.jpg,erva_daninha,100651,1.0252,0.0124,0.0065,13925
180_IMG_20260419_155942275_HDR.jpg,erva_daninha,100651,0.9754,0.0124,0.0065,13925
270_IMG_20260419_155942275_HDR.jpg,erva_daninha,100651,1.0252,0.0124,0.0065,13925
0_IMG_20260419_160232297_HDR.jpg,erva_daninha,357160,0.9833,0.0404,0.0018,50515
90_IMG_20260419_160232297_HDR.jpg,erva_daninha,357160,1.0169,0.0404,0.0018,50515
180_IMG_20260419_160232297_HDR.jpg,erva_daninha,357160,0.9833,0.0404,0.0018,50515
270_IMG_20260419_160232297_HDR.jpg,erva_daninha,357160,1.0169,0.0404,0.0018,50515
0_coleta_20260420_161625_erva_daninha_20260420_161022.jpg,erva_daninha,125055,0.9711,0.0202,0.0175,9486
90_coleta_20260420_161625_erva_daninha_20260420_161022.jpg,erva_daninha,125055,1.0298,0.0202,0.0175,9486
180_coleta_20260420_161625_erva_daninha_20260420_161022.jpg,erva_daninha,125055,0.9711,0.0202,0.0175,9486
270_coleta_20260420_161625_erva_daninha_20260420_161022.jpg,erva_daninha,125055,1.0298,0.0202,0.0175,9486
0_coleta_20260420_161729_erva_daninha_20260420_160808.jpg,erva_daninha,930250,1.3333,0.0775,0.0013,94402
90_coleta_20260420_161729_erva_daninha_20260420_160808.jpg,erva_daninha,930250,0.75,0.0775,0.0013,94402
180_coleta_20260420_161729_erva_daninha_20260420_160808.jpg,erva_daninha,930250,1.3333,0.0775,0.0013,94402
270_coleta_20260420_161729_erva_daninha_20260420_160808.jpg,erva_daninha,930250,0.75,0.0775,0.0013,94402
0_IMG_20260419_160029946_HDR.jpg,erva_daninha,175104,1.0086,0.0292,0.0038,24126
90_IMG_20260419_160029946_HDR.jpg,erva_daninha,175104,0.9915,0.0292,0.0038,24126
180_IMG_20260419_160029946_HDR.jpg,erva_daninha,175104,1.0086,0.0292,0.0038,24126
270_IMG_20260419_160029946_HDR.jpg,erva_daninha,175104,0.9915,0.0292,0.0038,24126
0_coleta_20260420_161632_erva_daninha_20260420_161012.jpg,erva_daninha,249766,1.39,0.0221,0.0068,21446
90_coleta_20260420_161632_erva_daninha_20260420_161012.jpg,erva_daninha,249766,0.7194,0.0221,0.0068,21446
180_coleta_20260420_161632_erva_daninha_20260420_161012.jpg,erva_daninha,249766,1.39,0.0221,0.0068,21446
270_coleta_20260420_161632_erva_daninha_20260420_161012.jpg,erva_daninha,249766,0.7194,0.0221,0.0068,21446
0_coleta_20260420_161716_erva_daninha_20260420_160832.jpg,erva_daninha,418278,1.3333,0.0349,0.0025,45700
90_coleta_20260420_161716_erva_daninha_20260420_160832.jpg,erva_daninha,418278,0.75,0.0349,0.0025,45700
180_coleta_20260420_161716_erva_daninha_20260420_160832.jpg,erva_daninha,418278,1.3333,0.0349,0.0025,45700
270_coleta_20260420_161716_erva_daninha_20260420_160832.jpg,erva_daninha,418278,0.75,0.0349,0.0025,45700
0_coleta_20260420_162045_erva_daninha_20260420_155853.jpg,erva_daninha,3392134,1.3333,0.2827,0.0008,237826
90_coleta_20260420_162045_erva_daninha_20260420_155853.jpg,erva_daninha,3392134,0.75,0.2827,0.0008,237826
180_coleta_20260420_162045_erva_daninha_20260420_155853.jpg,erva_daninha,3392134,1.3333,0.2827,0.0008,237826
270_coleta_20260420_162045_erva_daninha_20260420_155853.jpg,erva_daninha,3392134,0.75,0.2827,0.0008,237826
0_coleta_20260420_161556_erva_daninha_20260420_161102.jpg,erva_daninha,9700316,1.3333,0.8084,0.0017,264251
90_coleta_20260420_161556_erva_daninha_20260420_161102.jpg,erva_daninha,9700316,0.75,0.8084,0.0017,264251
180_coleta_20260420_161556_erva_daninha_20260420_161102.jpg,erva_daninha,9700316,1.3333,0.8084,0.0017,264251
270_coleta_20260420_161556_erva_daninha_20260420_161102.jpg,erva_daninha,9700316,0.75,0.8084,0.0017,264251
0_IMG_20260419_155859548_HDR.jpg,erva_daninha,140303,1.0296,0.0542,0.0132,11562
90_IMG_20260419_155859548_HDR.jpg,erva_daninha,140303,0.9712,0.0542,0.0132,11562
180_IMG_20260419_155859548_HDR.jpg,erva_daninha,140303,1.0296,0.0542,0.0132,11562
270_IMG_20260419_155859548_HDR.jpg,erva_daninha,140303,0.9712,0.0542,0.0132,11562
0_coleta_20260420_155620_erva_daninha_20260420_154515.jpg,erva_daninha,883019,1.4399,0.0795,0.0112,31513
90_coleta_20260420_155620_erva_daninha_20260420_154515.jpg,erva_daninha,883019,0.6945,0.0795,0.0112,31513
180_coleta_20260420_155620_erva_daninha_20260420_154515.jpg,erva_daninha,883019,1.4399,0.0795,0.0112,31513
270_coleta_20260420_155620_erva_daninha_20260420_154515.jpg,erva_daninha,883019,0.6945,0.0795,0.0112,31513
0_coleta_20260420_162050_erva_daninha_20260420_155848.jpg,erva_daninha,4313495,1.3333,0.3595,0.0004,380168
90_coleta_20260420_162050_erva_daninha_20260420_155848.jpg,erva_daninha,4313495,0.75,0.3595,0.0004,380168
180_coleta_20260420_162050_erva_daninha_20260420_155848.jpg,erva_daninha,4313495,1.3333,0.3595,0.0004,380168
270_coleta_20260420_162050_erva_daninha_20260420_155848.jpg,erva_daninha,4313495,0.75,0.3595,0.0004,380168
0_coleta_20260420_161532_erva_daninha_20260420_161143.jpg,erva_daninha,10289314,1.3333,0.8574,0.0009,372078
90_coleta_20260420_161532_erva_daninha_20260420_161143.jpg,erva_daninha,10289314,0.75,0.8574,0.0009,372078
180_coleta_20260420_161532_erva_daninha_20260420_161143.jpg,erva_daninha,10289314,1.3333,0.8574,0.0009,372078
270_coleta_20260420_161532_erva_daninha_20260420_161143.jpg,erva_daninha,10289314,0.75,0.8574,0.0009,372078
0_coleta_20260420_162109_erva_daninha_20260420_155816.jpg,erva_daninha,996721,1.3333,0.0831,0.0009,115048
90_coleta_20260420_162109_erva_daninha_20260420_155816.jpg,erva_daninha,996721,0.75,0.0831,0.0009,115048
180_coleta_20260420_162109_erva_daninha_20260420_155816.jpg,erva_daninha,996721,1.3333,0.0831,0.0009,115048
270_coleta_20260420_162109_erva_daninha_20260420_155816.jpg,erva_daninha,996721,0.75,0.0831,0.0009,115048
0_coleta_20260420_161742_erva_daninha_20260420_160740.jpg,erva_daninha,275825,1.3468,0.0232,0.0032,32775
90_coleta_20260420_161742_erva_daninha_20260420_160740.jpg,erva_daninha,275825,0.7425,0.0232,0.0032,32775
180_coleta_20260420_161742_erva_daninha_20260420_160740.jpg,erva_daninha,275825,1.3468,0.0232,0.0032,32775
270_coleta_20260420_161742_erva_daninha_20260420_160740.jpg,erva_daninha,275825,0.7425,0.0232,0.0032,32775
0_coleta_20260420_161722_erva_daninha_20260420_160822.jpg,erva_daninha,886776,1.3333,0.0739,0.0008,120712
90_coleta_20260420_161722_erva_daninha_20260420_160822.jpg,erva_daninha,886776,0.75,0.0739,0.0008,120712
180_coleta_20260420_161722_erva_daninha_20260420_160822.jpg,erva_daninha,886776,1.3333,0.0739,0.0008,120712
270_coleta_20260420_161722_erva_daninha_20260420_160822.jpg,erva_daninha,886776,0.75,0.0739,0.0008,120712
0_coleta_20260420_161539_erva_daninha_20260420_161120.jpg,erva_daninha,9380847,1.3333,0.7817,0.001,346698
90_coleta_20260420_161539_erva_daninha_20260420_161120.jpg,erva_daninha,9380847,0.75,0.7817,0.001,346698
180_coleta_20260420_161539_erva_daninha_20260420_161120.jpg,erva_daninha,9380847,1.3333,0.7817,0.001,346698
270_coleta_20260420_161539_erva_daninha_20260420_161120.jpg,erva_daninha,9380847,0.75,0.7817,0.001,346698
0_coleta_20260420_155623_erva_daninha_20260420_154511.jpg,erva_daninha,1385135,1.4273,0.1361,0.0162,32732
90_coleta_20260420_155623_erva_daninha_20260420_154511.jpg,erva_daninha,1385135,0.7006,0.1361,0.0162,32732
180_coleta_20260420_155623_erva_daninha_20260420_154511.jpg,erva_daninha,1385135,1.4273,0.1361,0.0162,32732
270_coleta_20260420_155623_erva_daninha_20260420_154511.jpg,erva_daninha,1385135,0.7006,0.1361,0.0162,32732
0_coleta_20260420_155614_erva_daninha_20260420_154527.jpg,erva_daninha,248478,1.3815,0.0228,0.0174,13397
90_coleta_20260420_155614_erva_daninha_20260420_154527.jpg,erva_daninha,248478,0.7239,0.0228,0.0174,13397
180_coleta_20260420_155614_erva_daninha_20260420_154527.jpg,erva_daninha,248478,1.3815,0.0228,0.0174,13397
270_coleta_20260420_155614_erva_daninha_20260420_154527.jpg,erva_daninha,248478,0.7239,0.0228,0.0174,13397
0_IMG_20260419_160036953_HDR.jpg,erva_daninha,129217,0.806,0.0218,0.0051,17812
90_IMG_20260419_160036953_HDR.jpg,erva_daninha,129217,1.2406,0.0218,0.0051,17812
180_IMG_20260419_160036953_HDR.jpg,erva_daninha,129217,0.806,0.0218,0.0051,17812
270_IMG_20260419_160036953_HDR.jpg,erva_daninha,129217,1.2406,0.0218,0.0051,17812
0_coleta_20260420_161708_erva_daninha_20260420_160845.jpg,erva_daninha,2880948,1.3333,0.2401,0.0014,160384
90_coleta_20260420_161708_erva_daninha_20260420_160845.jpg,erva_daninha,2880948,0.75,0.2401,0.0014,160384
180_coleta_20260420_161708_erva_daninha_20260420_160845.jpg,erva_daninha,2880948,1.3333,0.2401,0.0014,160384
270_coleta_20260420_161708_erva_daninha_20260420_160845.jpg,erva_daninha,2880948,0.75,0.2401,0.0014,160384
0_coleta_20260420_161647_erva_daninha_20260420_160930.jpg,erva_daninha,3395459,1.3333,0.283,0.0021,142123
90_coleta_20260420_161647_erva_daninha_20260420_160930.jpg,erva_daninha,3395459,0.75,0.283,0.0021,142123
180_coleta_20260420_161647_erva_daninha_20260420_160930.jpg,erva_daninha,3395459,1.3333,0.283,0.0021,142123
270_coleta_20260420_161647_erva_daninha_20260420_160930.jpg,erva_daninha,3395459,0.75,0.283,0.0021,142123
0_IMG_20260419_160143734_HDR.jpg,erva_daninha,118953,0.8883,0.0379,0.0076,14054
90_IMG_20260419_160143734_HDR.jpg,erva_daninha,118953,1.1257,0.0379,0.0076,14054
180_IMG_20260419_160143734_HDR.jpg,erva_daninha,118953,0.8883,0.0379,0.0076,14054
270_IMG_20260419_160143734_HDR.jpg,erva_daninha,118953,1.1257,0.0379,0.0076,14054
0_coleta_20260420_161550_erva_daninha_20260420_161107.jpg,erva_daninha,10341191,1.3333,0.8618,0.0017,278651
90_coleta_20260420_161550_erva_daninha_20260420_161107.jpg,erva_daninha,10341191,0.75,0.8618,0.0017,278651
180_coleta_20260420_161550_erva_daninha_20260420_161107.jpg,erva_daninha,10341191,1.3333,0.8618,0.0017,278651
270_coleta_20260420_161550_erva_daninha_20260420_161107.jpg,erva_daninha,10341191,0.75,0.8618,0.0017,278651
0_coleta_20260420_161719_erva_daninha_20260420_160829.jpg,erva_daninha,1122887,1.3333,0.0936,0.0013,105206
90_coleta_20260420_161719_erva_daninha_20260420_160829.jpg,erva_daninha,1122887,0.75,0.0936,0.0013,105206
180_coleta_20260420_161719_erva_daninha_20260420_160829.jpg,erva_daninha,1122887,1.3333,0.0936,0.0013,105206
270_coleta_20260420_161719_erva_daninha_20260420_160829.jpg,erva_daninha,1122887,0.75,0.0936,0.0013,105206
0_coleta_20260420_161606_erva_daninha_20260420_161039.jpg,erva_daninha,171873,1.2471,0.0155,0.0587,6068
90_coleta_20260420_161606_erva_daninha_20260420_161039.jpg,erva_daninha,171873,0.8018,0.0155,0.0587,6068
180_coleta_20260420_161606_erva_daninha_20260420_161039.jpg,erva_daninha,171873,1.2471,0.0155,0.0587,6068
270_coleta_20260420_161606_erva_daninha_20260420_161039.jpg,erva_daninha,171873,0.8018,0.0155,0.0587,6068
0_coleta_20260420_161525_erva_daninha_20260420_161146.jpg,erva_daninha,9592572,1.3333,0.7994,0.0007,429592
90_coleta_20260420_161525_erva_daninha_20260420_161146.jpg,erva_daninha,9592572,0.75,0.7994,0.0007,429592
180_coleta_20260420_161525_erva_daninha_20260420_161146.jpg,erva_daninha,9592572,1.3333,0.7994,0.0007,429592
270_coleta_20260420_161525_erva_daninha_20260420_161146.jpg,erva_daninha,9592572,0.75,0.7994,0.0007,429592
0_coleta_20260420_161655_erva_daninha_20260420_160903.jpg,erva_daninha,1427759,1.3333,0.119,0.001,131080
90_coleta_20260420_161655_erva_daninha_20260420_160903.jpg,erva_daninha,1427759,0.75,0.119,0.001,131080
180_coleta_20260420_161655_erva_daninha_20260420_160903.jpg,erva_daninha,1427759,1.3333,0.119,0.001,131080
270_coleta_20260420_161655_erva_daninha_20260420_160903.jpg,erva_daninha,1427759,0.75,0.119,0.001,131080
0_coleta_20260420_161955_erva_daninha_20260420_160029.jpg,erva_daninha,3783127,1.3333,0.3153,0.0004,327206
90_coleta_20260420_161955_erva_daninha_20260420_160029.jpg,erva_daninha,3783127,0.75,0.3153,0.0004,327206
180_coleta_20260420_161955_erva_daninha_20260420_160029.jpg,erva_daninha,3783127,1.3333,0.3153,0.0004,327206
270_coleta_20260420_161955_erva_daninha_20260420_160029.jpg,erva_daninha,3783127,0.75,0.3153,0.0004,327206
0_coleta_20260420_162048_erva_daninha_20260420_155851.jpg,erva_daninha,3675112,1.3333,0.3063,0.0019,154990
90_coleta_20260420_162048_erva_daninha_20260420_155851.jpg,erva_daninha,3675112,0.75,0.3063,0.0019,154990
180_coleta_20260420_162048_erva_daninha_20260420_155851.jpg,erva_daninha,3675112,1.3333,0.3063,0.0019,154990
270_coleta_20260420_162048_erva_daninha_20260420_155851.jpg,erva_daninha,3675112,0.75,0.3063,0.0019,154990
0_coleta_20260420_161705_erva_daninha_20260420_160848.jpg,erva_daninha,3422080,1.3333,0.2852,0.0009,221421
90_coleta_20260420_161705_erva_daninha_20260420_160848.jpg,erva_daninha,3422080,0.75,0.2852,0.0009,221421
180_coleta_20260420_161705_erva_daninha_20260420_160848.jpg,erva_daninha,3422080,1.3333,0.2852,0.0009,221421
270_coleta_20260420_161705_erva_daninha_20260420_160848.jpg,erva_daninha,3422080,0.75,0.2852,0.0009,221421
0_IMG_20260419_160149955_HDR.jpg,erva_daninha,146419,0.5783,0.0281,0.0069,16344
90_IMG_20260419_160149955_HDR.jpg,erva_daninha,146419,1.7291,0.0281,0.0069,16344
180_IMG_20260419_160149955_HDR.jpg,erva_daninha,146419,0.5783,0.0281,0.0069,16344
270_IMG_20260419_160149955_HDR.jpg,erva_daninha,146419,1.7291,0.0281,0.0069,16344
0_coleta_20260420_155617_erva_daninha_20260420_154520.jpg,erva_daninha,471232,1.2985,0.0408,0.0175,18369
90_coleta_20260420_155617_erva_daninha_20260420_154520.jpg,erva_daninha,471232,0.7701,0.0408,0.0175,18369
180_coleta_20260420_155617_erva_daninha_20260420_154520.jpg,erva_daninha,471232,1.2985,0.0408,0.0175,18369
270_coleta_20260420_155617_erva_daninha_20260420_154520.jpg,erva_daninha,471232,0.7701,0.0408,0.0175,18369
0_coleta_20260420_161713_erva_daninha_20260420_160834.jpg,erva_daninha,1089146,1.3333,0.0908,0.0012,108340
90_coleta_20260420_161713_erva_daninha_20260420_160834.jpg,erva_daninha,1089146,0.75,0.0908,0.0012,108340
180_coleta_20260420_161713_erva_daninha_20260420_160834.jpg,erva_daninha,1089146,1.3333,0.0908,0.0012,108340
270_coleta_20260420_161713_erva_daninha_20260420_160834.jpg,erva_daninha,1089146,0.75,0.0908,0.0012,108340
0_coleta_20260420_162101_erva_daninha_20260420_155823.jpg,erva_daninha,542931,1.3077,0.0461,0.0043,40057
90_coleta_20260420_162101_erva_daninha_20260420_155823.jpg,erva_daninha,542931,0.7647,0.0461,0.0043,40057
180_coleta_20260420_162101_erva_daninha_20260420_155823.jpg,erva_daninha,542931,1.3077,0.0461,0.0043,40057
270_coleta_20260420_162101_erva_daninha_20260420_155823.jpg,erva_daninha,542931,0.7647,0.0461,0.0043,40057
0_IMG_20260419_160157303_HDR.jpg,erva_daninha,200525,1.1598,0.0896,0.0183,11724
90_IMG_20260419_160157303_HDR.jpg,erva_daninha,200525,0.8622,0.0896,0.0183,11724
180_IMG_20260419_160157303_HDR.jpg,erva_daninha,200525,1.1598,0.0896,0.0183,11724
270_IMG_20260419_160157303_HDR.jpg,erva_daninha,200525,0.8622,0.0896,0.0183,11724
0_coleta_20260420_161449_erva_daninha_20260420_161301.jpg,erva_daninha,397811,1.3539,0.0353,0.0081,24820
90_coleta_20260420_161449_erva_daninha_20260420_161301.jpg,erva_daninha,397811,0.7386,0.0353,0.0081,24820
180_coleta_20260420_161449_erva_daninha_20260420_161301.jpg,erva_daninha,397811,1.3539,0.0353,0.0081,24820
270_coleta_20260420_161449_erva_daninha_20260420_161301.jpg,erva_daninha,397811,0.7386,0.0353,0.0081,24820
0_coleta_20260420_161503_erva_daninha_20260420_161153.jpg,erva_daninha,9457293,1.3333,0.7881,0.0014,295856
90_coleta_20260420_161503_erva_daninha_20260420_161153.jpg,erva_daninha,9457293,0.75,0.7881,0.0014,295856
180_coleta_20260420_161503_erva_daninha_20260420_161153.jpg,erva_daninha,9457293,1.3333,0.7881,0.0014,295856
270_coleta_20260420_161503_erva_daninha_20260420_161153.jpg,erva_daninha,9457293,0.75,0.7881,0.0014,295856
0_coleta_20260420_162054_erva_daninha_20260420_155840.jpg,erva_daninha,2895830,1.3333,0.2413,0.0003,371493
90_coleta_20260420_162054_erva_daninha_20260420_155840.jpg,erva_daninha,2895830,0.75,0.2413,0.0003,371493
180_coleta_20260420_162054_erva_daninha_20260420_155840.jpg,erva_daninha,2895830,1.3333,0.2413,0.0003,371493
270_coleta_20260420_162054_erva_daninha_20260420_155840.jpg,erva_daninha,2895830,0.75,0.2413,0.0003,371493
0_IMG_20260419_160123849_HDR.jpg,erva_daninha,143515,0.8676,0.037,0.0102,13270
90_IMG_20260419_160123849_HDR.jpg,erva_daninha,143515,1.1526,0.037,0.0102,13270
180_IMG_20260419_160123849_HDR.jpg,erva_daninha,143515,0.8676,0.037,0.0102,13270
270_IMG_20260419_160123849_HDR.jpg,erva_daninha,143515,1.1526,0.037,0.0102,13270
0_IMG_20260419_160220133_HDR.jpg,erva_daninha,81725,2.9784,0.0443,0.0122,9170
90_IMG_20260419_160220133_HDR.jpg,erva_daninha,81725,0.3358,0.0443,0.0122,9170
180_IMG_20260419_160220133_HDR.jpg,erva_daninha,81725,2.9784,0.0443,0.0122,9170
270_IMG_20260419_160220133_HDR.jpg,erva_daninha,81725,0.3358,0.0443,0.0122,9170
0_coleta_20260420_161658_erva_daninha_20260420_160859.jpg,erva_daninha,1817817,1.3333,0.1515,0.0003,299618
90_coleta_20260420_161658_erva_daninha_20260420_160859.jpg,erva_daninha,1817817,0.75,0.1515,0.0003,299618
180_coleta_20260420_161658_erva_daninha_20260420_160859.jpg,erva_daninha,1817817,1.3333,0.1515,0.0003,299618
270_coleta_20260420_161658_erva_daninha_20260420_160859.jpg,erva_daninha,1817817,0.75,0.1515,0.0003,299618
0_IMG_20260419_160229913_HDR.jpg,erva_daninha,254695,1.0125,0.0341,0.0039,28508
90_IMG_20260419_160229913_HDR.jpg,erva_daninha,254695,0.9876,0.0341,0.0039,28508
180_IMG_20260419_160229913_HDR.jpg,erva_daninha,254695,1.0125,0.0341,0.0039,28508
270_IMG_20260419_160229913_HDR.jpg,erva_daninha,254695,0.9876,0.0341,0.0039,28508
0_coleta_20260420_161618_erva_daninha_20260420_161026.jpg,erva_daninha,87449,1.0297,0.0094,0.0084,11468
90_coleta_20260420_161618_erva_daninha_20260420_161026.jpg,erva_daninha,87449,0.9712,0.0094,0.0084,11468
180_coleta_20260420_161618_erva_daninha_20260420_161026.jpg,erva_daninha,87449,1.0297,0.0094,0.0084,11468
270_coleta_20260420_161618_erva_daninha_20260420_161026.jpg,erva_daninha,87449,0.9712,0.0094,0.0084,11468
0_IMG_20260419_155935139_HDR.jpg,erva_daninha,74797,0.9498,0.0173,0.0104,9486
90_IMG_20260419_155935139_HDR.jpg,erva_daninha,74797,1.0529,0.0173,0.0104,9486
180_IMG_20260419_155935139_HDR.jpg,erva_daninha,74797,0.9498,0.0173,0.0104,9486
270_IMG_20260419_155935139_HDR.jpg,erva_daninha,74797,1.0529,0.0173,0.0104,9486
0_coleta_20260420_162057_erva_daninha_20260420_155827.jpg,erva_daninha,526552,1.3333,0.0439,0.0036,43148
