arquivo,classe,area_px,area_relativa,aspect_ratio,solidez,circularidade,perimetro,perimetro_norm
90_coleta_20260421_150015_milho_20260421_145321.jpg,milho,688453,0.057371,0.75,0.0574,0.0,469441,565.7752
180_coleta_20260421_150015_milho_20260421_145321.jpg,milho,688453,0.057371,1.3333,0.0574,0.0,469441,565.7752
270_coleta_20260421_150015_milho_20260421_145321.jpg,milho,688453,0.057371,0.75,0.0574,0.0,469441,565.7752
0_IMG_20260419_161009715_HDR.jpg,milho,380701,0.031725,1.8767,0.0674,0.0322,12193,19.7614
90_IMG_20260419_161009715_HDR.jpg,milho,380701,0.031725,0.5329,0.0674,0.0322,12193,19.7614
180_IMG_20260419_161009715_HDR.jpg,milho,380701,0.031725,1.8767,0.0674,0.0322,12193,19.7614
270_IMG_20260419_161009715_HDR.jpg,milho,380701,0.031725,0.5329,0.0674,0.0322,12193,19.7614
0_coleta_20260420_161821_milho_20260420_160312.jpg,milho,593924,0.049494,1.2059,0.0887,0.0159,21684,28.1368
90_coleta_20260420_161821_milho_20260420_160312.jpg,milho,593924,0.049494,0.8293,0.0887,0.0159,21684,28.1368
180_coleta_20260420_161821_milho_20260420_160312.jpg,milho,593924,0.049494,1.2059,0.0887,0.0159,21684,28.1368
270_coleta_20260420_161821_milho_20260420_160312.jpg,milho,593924,0.049494,0.8293,0.0887,0.0159,21684,28.1368
0_coleta_20260420_161824_milho_20260420_160304.jpg,milho,510092,0.042508,1.7414,0.0664,0.0299,14637,20.4941
90_coleta_20260420_161824_milho_20260420_160304.jpg,milho,510092,0.042508,0.5742,0.0664,0.0299,14637,20.4941
180_coleta_20260420_161824_milho_20260420_160304.jpg,milho,510092,0.042508,1.7414,0.0664,0.0299,14637,20.4941
270_coleta_20260420_161824_milho_20260420_160304.jpg,milho,510092,0.042508,0.5742,0.0664,0.0299,14637,20.4941
0_coleta_20260421_162849_milho_20260421_162306.jpg,milho,1068591,0.089049,1.4235,0.0951,0.0032,64789,62.6752
90_coleta_20260421_162849_milho_20260421_162306.jpg,milho,1068591,0.089049,0.7025,0.0951,0.0032,64789,62.6752
180_coleta_20260421_162849_milho_20260421_162306.jpg,milho,1068591,0.089049,1.4235,0.0951,0.0032,64789,62.6752
270_coleta_20260421_162849_milho_20260421_162306.jpg,milho,1068591,0.089049,0.7025,0.0951,0.0032,64789,62.6752
0_coleta_20260420_162001_milho_20260420_160014.jpg,milho,299982,0.024998,1.132,0.033,0.0212,13343,24.3616
90_coleta_20260420_162001_milho_20260420_160014.jpg,milho,299982,0.024998,0.8834,0.033,0.0212,13343,24.3616
180_coleta_20260420_162001_milho_20260420_160014.jpg,milho,299982,0.024998,1.132,0.033,0.0212,13343,24.3616
270_coleta_20260420_162001_milho_20260420_160014.jpg,milho,299982,0.024998,0.8834,0.033,0.0212,13343,24.3616
0_IMG_20260419_160812484_HDR.jpg,milho,90435,0.007536,1.2769,0.016,0.0578,4436,14.7511
90_IMG_20260419_160812484_HDR.jpg,milho,90435,0.007536,0.7832,0.016,0.0578,4436,14.7511
180_IMG_20260419_160812484_HDR.jpg,milho,90435,0.007536,1.2769,0.016,0.0578,4436,14.7511
270_IMG_20260419_160812484_HDR.jpg,milho,90435,0.007536,0.7832,0.016,0.0578,4436,14.7511
0_IMG_20260419_161042830_HDR.jpg,milho,320048,0.026671,1.6937,0.0645,0.0438,9584,16.941
90_IMG_20260419_161042830_HDR.jpg,milho,320048,0.026671,0.5904,0.0645,0.0438,9584,16.941
180_IMG_20260419_161042830_HDR.jpg,milho,320048,0.026671,1.6937,0.0645,0.0438,9584,16.941
270_IMG_20260419_161042830_HDR.jpg,milho,320048,0.026671,0.5904,0.0645,0.0438,9584,16.941
0_IMG_20260419_160801508_HDR.jpg,milho,558104,0.046509,1.2843,0.0491,0.0193,19060,25.5132
90_IMG_20260419_160801508_HDR.jpg,milho,558104,0.046509,0.7786,0.0491,0.0193,19060,25.5132
180_IMG_20260419_160801508_HDR.jpg,milho,558104,0.046509,1.2843,0.0491,0.0193,19060,25.5132
270_IMG_20260419_160801508_HDR.jpg,milho,558104,0.046509,0.7786,0.0491,0.0193,19060,25.5132
0_coleta_20260421_150057_milho_20260421_145236.jpg,milho,245929,0.020494,1.326,0.0207,0.019,12768,25.7465
90_coleta_20260421_150057_milho_20260421_145236.jpg,milho,245929,0.020494,0.7542,0.0207,0.019,12768,25.7465
180_coleta_20260421_150057_milho_20260421_145236.jpg,milho,245929,0.020494,1.326,0.0207,0.019,12768,25.7465
270_coleta_20260421_150057_milho_20260421_145236.jpg,milho,245929,0.020494,0.7542,0.0207,0.019,12768,25.7465
0_IMG_20260419_160900422_HDR.jpg,milho,286869,0.023906,1.1923,0.1135,0.0706,7144,13.3383
90_IMG_20260419_160900422_HDR.jpg,milho,286869,0.023906,0.8387,0.1135,0.0706,7144,13.3383
180_IMG_20260419_160900422_HDR.jpg,milho,286869,0.023906,1.1923,0.1135,0.0706,7144,13.3383
270_IMG_20260419_160900422_HDR.jpg,milho,286869,0.023906,0.8387,0.1135,0.0706,7144,13.3383
0_IMG_20260419_161108959_HDR.jpg,milho,364890,0.030408,1.6449,0.0462,0.0228,14187,23.486
90_IMG_20260419_161108959_HDR.jpg,milho,364890,0.030408,0.6079,0.0462,0.0228,14187,23.486
180_IMG_20260419_161108959_HDR.jpg,milho,364890,0.030408,1.6449,0.0462,0.0228,14187,23.486
270_IMG_20260419_161108959_HDR.jpg,milho,364890,0.030408,0.6079,0.0462,0.0228,14187,23.486
0_IMG_20260419_161031858_HDR.jpg,milho,334180,0.027848,1.6206,0.0382,0.0317,11503,19.8985
90_IMG_20260419_161031858_HDR.jpg,milho,334180,0.027848,0.6171,0.0382,0.0317,11503,19.8985
180_IMG_20260419_161031858_HDR.jpg,milho,334180,0.027848,1.6206,0.0382,0.0317,11503,19.8985
270_IMG_20260419_161031858_HDR.jpg,milho,334180,0.027848,0.6171,0.0382,0.0317,11503,19.8985
0_IMG_20260419_160714545_HDR.jpg,milho,208350,0.017362,1.3427,0.1134,0.0437,7736,16.948
90_IMG_20260419_160714545_HDR.jpg,milho,208350,0.017362,0.7447,0.1134,0.0437,7736,16.948
180_IMG_20260419_160714545_HDR.jpg,milho,208350,0.017362,1.3427,0.1134,0.0437,7736,16.948
270_IMG_20260419_160714545_HDR.jpg,milho,208350,0.017362,0.7447,0.1134,0.0437,7736,16.948
0_coleta_20260421_162829_milho_20260421_162324.jpg,milho,324992,0.027083,1.5757,0.0417,0.02,14305,25.0929
90_coleta_20260421_162829_milho_20260421_162324.jpg,milho,324992,0.027083,0.6346,0.0417,0.02,14305,25.0929
180_coleta_20260421_162829_milho_20260421_162324.jpg,milho,324992,0.027083,1.5757,0.0417,0.02,14305,25.0929
270_coleta_20260421_162829_milho_20260421_162324.jpg,milho,324992,0.027083,0.6346,0.0417,0.02,14305,25.0929
0_coleta_20260420_161755_milho_20260420_160335.jpg,milho,464002,0.038667,1.4268,0.0624,0.0189,17544,25.7554
90_coleta_20260420_161755_milho_20260420_160335.jpg,milho,464002,0.038667,0.7009,0.0624,0.0189,17544,25.7554
180_coleta_20260420_161755_milho_20260420_160335.jpg,milho,464002,0.038667,1.4268,0.0624,0.0189,17544,25.7554
270_coleta_20260420_161755_milho_20260420_160335.jpg,milho,464002,0.038667,0.7009,0.0624,0.0189,17544,25.7554
0_coleta_20260420_161847_milho_20260420_160244.jpg,milho,407900,0.033992,2.1072,0.0592,0.0207,15754,24.6669
90_coleta_20260420_161847_milho_20260420_160244.jpg,milho,407900,0.033992,0.4746,0.0592,0.0207,15754,24.6669
180_coleta_20260420_161847_milho_20260420_160244.jpg,milho,407900,0.033992,2.1072,0.0592,0.0207,15754,24.6669
270_coleta_20260420_161847_milho_20260420_160244.jpg,milho,407900,0.033992,0.4746,0.0592,0.0207,15754,24.6669
0_coleta_20260421_162824_milho_20260421_162326.jpg,milho,299631,0.024969,0.8184,0.0581,0.0261,12017,21.9534
90_coleta_20260421_162824_milho_20260421_162326.jpg,milho,299631,0.024969,1.2219,0.0581,0.0261,12017,21.9534
180_coleta_20260421_162824_milho_20260421_162326.jpg,milho,299631,0.024969,0.8184,0.0581,0.0261,12017,21.9534
270_coleta_20260421_162824_milho_20260421_162326.jpg,milho,299631,0.024969,1.2219,0.0581,0.0261,12017,21.9534
0_IMG_20260419_160732642_HDR.jpg,milho,485272,0.040439,0.8646,0.067,0.0274,14906,21.3978
90_IMG_20260419_160732642_HDR.jpg,milho,485272,0.040439,1.1566,0.067,0.0274,14906,21.3978
180_IMG_20260419_160732642_HDR.jpg,milho,485272,0.040439,0.8646,0.067,0.0274,14906,21.3978
270_IMG_20260419_160732642_HDR.jpg,milho,485272,0.040439,1.1566,0.067,0.0274,14906,21.3978
0_IMG_20260419_160728433_HDR.jpg,milho,362652,0.030221,1.2856,0.0522,0.0257,13324,22.1253
90_IMG_20260419_160728433_HDR.jpg,milho,362652,0.030221,0.7779,0.0522,0.0257,13324,22.1253
180_IMG_20260419_160728433_HDR.jpg,milho,362652,0.030221,1.2856,0.0522,0.0257,13324,22.1253
270_IMG_20260419_160728433_HDR.jpg,milho,362652,0.030221,0.7779,0.0522,0.0257,13324,22.1253
0_IMG_20260419_161038757_HDR.jpg,milho,1076234,0.089686,1.2959,0.0997,0.0212,25228,24.3181
90_IMG_20260419_161038757_HDR.jpg,milho,1076234,0.089686,0.7717,0.0997,0.0212,25228,24.3181
180_IMG_20260419_161038757_HDR.jpg,milho,1076234,0.089686,1.2959,0.0997,0.0212,25228,24.3181
270_IMG_20260419_161038757_HDR.jpg,milho,1076234,0.089686,0.7717,0.0997,0.0212,25228,24.3181
0_coleta_20260420_161943_milho_20260420_160131.jpg,milho,202464,0.016872,1.6054,0.0286,0.0167,12334,27.4113
90_coleta_20260420_161943_milho_20260420_160131.jpg,milho,202464,0.016872,0.6229,0.0286,0.0167,12334,27.4113
180_coleta_20260420_161943_milho_20260420_160131.jpg,milho,202464,0.016872,1.6054,0.0286,0.0167,12334,27.4113
270_coleta_20260420_161943_milho_20260420_160131.jpg,milho,202464,0.016872,0.6229,0.0286,0.0167,12334,27.4113
0_coleta_20260420_161937_milho_20260420_160137.jpg,milho,145828,0.012152,1.1831,0.0166,0.0228,8971,23.492
90_coleta_20260420_161937_milho_20260420_160137.jpg,milho,145828,0.012152,0.8453,0.0166,0.0228,8971,23.492
180_coleta_20260420_161937_milho_20260420_160137.jpg,milho,145828,0.012152,1.1831,0.0166,0.0228,8971,23.492
270_coleta_20260420_161937_milho_20260420_160137.jpg,milho,145828,0.012152,0.8453,0.0166,0.0228,8971,23.492
0_coleta_20260420_161933_milho_20260420_160141.jpg,milho,247965,0.020664,1.3846,0.0244,0.0132,15364,30.8538
90_coleta_20260420_161933_milho_20260420_160141.jpg,milho,247965,0.020664,0.7223,0.0244,0.0132,15364,30.8538
180_coleta_20260420_161933_milho_20260420_160141.jpg,milho,247965,0.020664,1.3846,0.0244,0.0132,15364,30.8538
270_coleta_20260420_161933_milho_20260420_160141.jpg,milho,247965,0.020664,0.7223,0.0244,0.0132,15364,30.8538
0_coleta_20260420_161759_milho_20260420_160331.jpg,milho,97828,0.008152,1.4254,0.0121,0.033,6106,19.522
90_coleta_20260420_161759_milho_20260420_160331.jpg,milho,97828,0.008152,0.7016,0.0121,0.033,6106,19.522
180_coleta_20260420_161759_milho_20260420_160331.jpg,milho,97828,0.008152,1.4254,0.0121,0.033,6106,19.522
270_coleta_20260420_161759_milho_20260420_160331.jpg,milho,97828,0.008152,0.7016,0.0121,0.033,6106,19.522
0_coleta_20260421_150008_milho_20260421_145332.jpg,milho,413772,0.034481,1.7927,0.0517,0.0002,177455,275.872
90_coleta_20260421_150008_milho_20260421_145332.jpg,milho,413772,0.034481,0.5578,0.0517,0.0002,177455,275.872
180_coleta_20260421_150008_milho_20260421_145332.jpg,milho,413772,0.034481,1.7927,0.0517,0.0002,177455,275.872
270_coleta_20260421_150008_milho_20260421_145332.jpg,milho,413772,0.034481,0.5578,0.0517,0.0002,177455,275.872
0_IMG_20260419_160930309_HDR.jpg,milho,473720,0.039477,1.4358,0.0425,0.0076,28029,40.7237
90_IMG_20260419_160930309_HDR.jpg,milho,473720,0.039477,0.6965,0.0425,0.0076,28029,40.7237
180_IMG_20260419_160930309_HDR.jpg,milho,473720,0.039477,1.4358,0.0425,0.0076,28029,40.7237
270_IMG_20260419_160930309_HDR.jpg,milho,473720,0.039477,0.6965,0.0425,0.0076,28029,40.7237
0_coleta_20260420_161917_milho_20260420_160201.jpg,milho,486888,0.040574,1.628,0.0495,0.0224,16513,23.6653
90_coleta_20260420_161917_milho_20260420_160201.jpg,milho,486888,0.040574,0.6142,0.0495,0.0224,16513,23.6653
180_coleta_20260420_161917_milho_20260420_160201.jpg,milho,486888,0.040574,1.628,0.0495,0.0224,16513,23.6653
270_coleta_20260420_161917_milho_20260420_160201.jpg,milho,486888,0.040574,0.6142,0.0495,0.0224,16513,23.6653
0_coleta_20260420_161903_milho_20260420_160219.jpg,milho,353952,0.029496,1.7425,0.0409,0.0126,18788,31.5797
90_coleta_20260420_161903_milho_20260420_160219.jpg,milho,353952,0.029496,0.5739,0.0409,0.0126,18788,31.5797
180_coleta_20260420_161903_milho_20260420_160219.jpg,milho,353952,0.029496,1.7425,0.0409,0.0126,18788,31.5797
270_coleta_20260420_161903_milho_20260420_160219.jpg,milho,353952,0.029496,0.5739,0.0409,0.0126,18788,31.5797
0_coleta_20260421_162854_milho_20260421_162255.jpg,milho,581919,0.048493,1.3267,0.0487,0.0123,24430,32.0252
90_coleta_20260421_162854_milho_20260421_162255.jpg,milho,581919,0.048493,0.7538,0.0487,0.0123,24430,32.0252
180_coleta_20260421_162854_milho_20260421_162255.jpg,milho,581919,0.048493,1.3267,0.0487,0.0123,24430,32.0252
270_coleta_20260421_162854_milho_20260421_162255.jpg,milho,581919,0.048493,0.7538,0.0487,0.0123,24430,32.0252
0_coleta_20260421_145956_milho_20260421_145348.jpg,milho,474594,0.03955,0.8201,0.0682,0.0134,21134,30.6775
90_coleta_20260421_145956_milho_20260421_145348.jpg,milho,474594,0.03955,1.2194,0.0682,0.0134,21134,30.6775
180_coleta_20260421_145956_milho_20260421_145348.jpg,milho,474594,0.03955,0.8201,0.0682,0.0134,21134,30.6775
270_coleta_20260421_145956_milho_20260421_145348.jpg,milho,474594,0.03955,1.2194,0.0682,0.0134,21134,30.6775
0_coleta_20260421_150040_milho_20260421_145249.jpg,milho,357538,0.029795,1.3573,0.0332,0.0136,18158,30.3674
90_coleta_20260421_150040_milho_20260421_145249.jpg,milho,357538,0.029795,0.7367,0.0332,0.0136,18158,30.3674
180_coleta_20260421_150040_milho_20260421_145249.jpg,milho,357538,0.029795,1.3573,0.0332,0.0136,18158,30.3674
270_coleta_20260421_150040_milho_20260421_145249.jpg,milho,357538,0.029795,0.7367,0.0332,0.0136,18158,30.3674
0_coleta_20260420_161838_milho_20260420_160252.jpg,milho,111742,0.009312,1.5819,0.0149,0.089,3972,11.8823
90_coleta_20260420_161838_milho_20260420_160252.jpg,milho,111742,0.009312,0.6322,0.0149,0.089,3972,11.8823
180_coleta_20260420_161838_milho_20260420_160252.jpg,milho,111742,0.009312,1.5819,0.0149,0.089,3972,11.8823
270_coleta_20260420_161838_milho_20260420_160252.jpg,milho,111742,0.009312,0.6322,0.0149,0.089,3972,11.8823
0_coleta_20260420_161814_milho_20260420_160318.jpg,milho,784115,0.065343,1.2693,0.1657,0.0176,23668,26.7283
90_coleta_20260420_161814_milho_20260420_160318.jpg,milho,784115,0.065343,0.7878,0.1657,0.0176,23668,26.7283
180_coleta_20260420_161814_milho_20260420_160318.jpg,milho,784115,0.065343,1.2693,0.1657,0.0176,23668,26.7283
270_coleta_20260420_161814_milho_20260420_160318.jpg,milho,784115,0.065343,0.7878,0.1657,0.0176,23668,26.7283
0_coleta_20260421_145931_milho_20260421_145417.jpg,milho,399636,0.033303,1.3333,0.0333,0.0021,49279,77.9524
90_coleta_20260421_145931_milho_20260421_145417.jpg,milho,399636,0.033303,0.75,0.0333,0.0021,49279,77.9524
180_coleta_20260421_145931_milho_20260421_145417.jpg,milho,399636,0.033303,1.3333,0.0333,0.0021,49279,77.9524
270_coleta_20260421_145931_milho_20260421_145417.jpg,milho,399636,0.033303,0.75,0.0333,0.0021,49279,77.9524
0_coleta_20260421_162813_milho_20260421_162337.jpg,milho,254125,0.021177,1.2642,0.0247,0.0306,10213,20.2595
90_coleta_20260421_162813_milho_20260421_162337.jpg,milho,254125,0.021177,0.791,0.0247,0.0306,10213,20.2595
180_coleta_20260421_162813_milho_20260421_162337.jpg,milho,254125,0.021177,1.2642,0.0247,0.0306,10213,20.2595
270_coleta_20260421_162813_milho_20260421_162337.jpg,milho,254125,0.021177,0.791,0.0247,0.0306,10213,20.2595
0_coleta_20260420_161811_milho_20260420_160320.jpg,milho,226512,0.018876,1.4628,0.0281,0.0193,12136,25.4994
90_coleta_20260420_161811_milho_20260420_160320.jpg,milho,226512,0.018876,0.6836,0.0281,0.0193,12136,25.4994
180_coleta_20260420_161811_milho_20260420_160320.jpg,milho,226512,0.018876,1.4628,0.0281,0.0193,12136,25.4994
270_coleta_20260420_161811_milho_20260420_160320.jpg,milho,226512,0.018876,0.6836,0.0281,0.0193,12136,25.4994
0_coleta_20260421_150106_milho_20260421_145228.jpg,milho,279371,0.023281,1.3169,0.0243,0.0156,14990,28.3603
90_coleta_20260421_150106_milho_20260421_145228.jpg,milho,279371,0.023281,0.7594,0.0243,0.0156,14990,28.3603
180_coleta_20260421_150106_milho_20260421_145228.jpg,milho,279371,0.023281,1.3169,0.0243,0.0156,14990,28.3603
270_coleta_20260421_150106_milho_20260421_145228.jpg,milho,279371,0.023281,0.7594,0.0243,0.0156,14990,28.3603
0_coleta_20260420_162019_milho_20260420_155941.jpg,milho,561598,0.0468,1.2009,0.053,0.0128,23491,31.3465
90_coleta_20260420_162019_milho_20260420_155941.jpg,milho,561598,0.0468,0.8327,0.053,0.0128,23491,31.3465
180_coleta_20260420_162019_milho_20260420_155941.jpg,milho,561598,0.0468,1.2009,0.053,0.0128,23491,31.3465
270_coleta_20260420_162019_milho_20260420_155941.jpg,milho,561598,0.0468,0.8327,0.053,0.0128,23491,31.3465
0_coleta_20260421_150026_milho_20260421_145302.jpg,milho,597921,0.049827,1.0199,0.0669,0.0195,19636,25.394
90_coleta_20260421_150026_milho_20260421_145302.jpg,milho,597921,0.049827,0.9805,0.0669,0.0195,19636,25.394
180_coleta_20260421_150026_milho_20260421_145302.jpg,milho,597921,0.049827,1.0199,0.0669,0.0195,19636,25.394
270_coleta_20260421_150026_milho_20260421_145302.jpg,milho,597921,0.049827,0.9805,0.0669,0.0195,19636,25.394
0_IMG_20260419_161001049_HDR.jpg,milho,259377,0.021615,1.7045,0.049,0.0283,10738,21.0842
90_IMG_20260419_161001049_HDR.jpg,milho,259377,0.021615,0.5867,0.049,0.0283,10738,21.0842
180_IMG_20260419_161001049_HDR.jpg,milho,259377,0.021615,1.7045,0.049,0.0283,10738,21.0842
270_IMG_20260419_161001049_HDR.jpg,milho,259377,0.021615,0.5867,0.049,0.0283,10738,21.0842
0_coleta_20260420_161849_milho_20260420_160242.jpg,milho,315026,0.026252,1.5657,0.0389,0.0157,15862,28.2608
90_coleta_20260420_161849_milho_20260420_160242.jpg,milho,315026,0.026252,0.6387,0.0389,0.0157,15862,28.2608
180_coleta_20260420_161849_milho_20260420_160242.jpg,milho,315026,0.026252,1.5657,0.0389,0.0157,15862,28.2608
270_coleta_20260420_161849_milho_20260420_160242.jpg,milho,315026,0.026252,0.6387,0.0389,0.0157,15862,28.2608
0_IMG_20260419_161016659_HDR.jpg,milho,621359,0.05178,1.2767,0.0545,0.0363,14676,18.6181
90_IMG_20260419_161016659_HDR.jpg,milho,621359,0.05178,0.7833,0.0545,0.0363,14676,18.6181
180_IMG_20260419_161016659_HDR.jpg,milho,621359,0.05178,1.2767,0.0545,0.0363,14676,18.6181
270_IMG_20260419_161016659_HDR.jpg,milho,621359,0.05178,0.7833,0.0545,0.0363,14676,18.6181
0_IMG_20260419_160932850_HDR.jpg,milho,407899,0.033992,1.205,0.0569,0.0195,16225,25.4044
90_IMG_20260419_160932850_HDR.jpg,milho,407899,0.033992,0.8299,0.0569,0.0195,16225,25.4044
180_IMG_20260419_160932850_HDR.jpg,milho,407899,0.033992,1.205,0.0569,0.0195,16225,25.4044
270_IMG_20260419_160932850_HDR.jpg,milho,407899,0.033992,0.8299,0.0569,0.0195,16225,25.4044
0_coleta_20260421_162851_milho_20260421_162304.jpg,milho,803750,0.066979,1.3532,0.068,0.005,44955,50.1438
90_coleta_20260421_162851_milho_20260421_162304.jpg,milho,803750,0.066979,0.739,0.068,0.005,44955,50.1438
180_coleta_20260421_162851_milho_20260421_162304.jpg,milho,803750,0.066979,1.3532,0.068,0.005,44955,50.1438
270_coleta_20260421_162851_milho_20260421_162304.jpg,milho,803750,0.066979,0.739,0.068,0.005,44955,50.1438
0_coleta_20260421_145940_milho_20260421_145408.jpg,milho,6032521,0.50271,1.3333,0.5027,0.0,2120920,863.5249
90_coleta_20260421_145940_milho_20260421_145408.jpg,milho,6032521,0.50271,0.75,0.5027,0.0,2120920,863.5249
180_coleta_20260421_145940_milho_20260421_145408.jpg,milho,6032521,0.50271,1.3333,0.5027,0.0,2120920,863.5249
270_coleta_20260421_145940_milho_20260421_145408.jpg,milho,6032521,0.50271,0.75,0.5027,0.0,2120920,863.5249
0_coleta_20260421_150017_milho_20260421_145320.jpg,milho,764555,0.063713,1.3504,0.0645,0.0,496618,567.9604
90_coleta_20260421_150017_milho_20260421_145320.jpg,milho,764555,0.063713,0.7405,0.0645,0.0,496618,567.9604
180_coleta_20260421_150017_milho_20260421_145320.jpg,milho,764555,0.063713,1.3504,0.0645,0.0,496618,567.9604
270_coleta_20260421_150017_milho_20260421_145320.jpg,milho,764555,0.063713,0.7405,0.0645,0.0,496618,567.9604
0_coleta_20260421_162839_milho_20260421_162318.jpg,milho,283612,0.023634,1.0417,0.037,0.0439,9007,16.9129
90_coleta_20260421_162839_milho_20260421_162318.jpg,milho,283612,0.023634,0.96,0.037,0.0439,9007,16.9129
180_coleta_20260421_162839_milho_20260421_162318.jpg,milho,283612,0.023634,1.0417,0.037,0.0439,9007,16.9129
270_coleta_20260421_162839_milho_20260421_162318.jpg,milho,283612,0.023634,0.96,0.037,0.0439,9007,16.9129
0_IMG_20260419_161050068_HDR.jpg,milho,643139,0.053595,1.4721,0.0734,0.0357,15050,18.7665
90_IMG_20260419_161050068_HDR.jpg,milho,643139,0.053595,0.6793,0.0734,0.0357,15050,18.7665
180_IMG_20260419_161050068_HDR.jpg,milho,643139,0.053595,1.4721,0.0734,0.0357,15050,18.7665
270_IMG_20260419_161050068_HDR.jpg,milho,643139,0.053595,0.6793,0.0734,0.0357,15050,18.7665
0_coleta_20260421_162826_milho_20260421_162325.jpg,milho,334635,0.027886,1.3105,0.0592,0.0212,14093,24.3623
90_coleta_20260421_162826_milho_20260421_162325.jpg,milho,334635,0.027886,0.763,0.0592,0.0212,14093,24.3623
180_coleta_20260421_162826_milho_20260421_162325.jpg,milho,334635,0.027886,1.3105,0.0592,0.0212,14093,24.3623
270_coleta_20260421_162826_milho_20260421_162325.jpg,milho,334635,0.027886,0.763,0.0592,0.0212,14093,24.3623
0_coleta_20260421_150037_milho_20260421_145250.jpg,milho,378632,0.031553,1.169,0.036,0.0128,19279,31.3311
90_coleta_20260421_150037_milho_20260421_145250.jpg,milho,378632,0.031553,0.8554,0.036,0.0128,19279,31.3311
180_coleta_20260421_150037_milho_20260421_145250.jpg,milho,378632,0.031553,1.169,0.036,0.0128,19279,31.3311
270_coleta_20260421_150037_milho_20260421_145250.jpg,milho,378632,0.031553,0.8554,0.036,0.0128,19279,31.3311
0_coleta_20260421_150024_milho_20260421_145314.jpg,milho,2576016,0.214668,1.3333,0.2147,0.0,1088705,678.3221
90_coleta_20260421_150024_milho_20260421_145314.jpg,milho,2576016,0.214668,0.75,0.2147,0.0,1088705,678.3221
180_coleta_20260421_150024_milho_20260421_145314.jpg,milho,2576016,0.214668,1.3333,0.2147,0.0,1088705,678.3221
270_coleta_20260421_150024_milho_20260421_145314.jpg,milho,2576016,0.214668,0.75,0.2147,0.0,1088705,678.3221
0_coleta_20260420_162036_milho_20260420_155911.jpg,milho,248243,0.020687,1.3333,0.0207,0.0119,16208,32.5305
90_coleta_20260420_162036_milho_20260420_155911.jpg,milho,248243,0.020687,0.75,0.0207,0.0119,16208,32.5305
180_coleta_20260420_162036_milho_20260420_155911.jpg,milho,248243,0.020687,1.3333,0.0207,0.0119,16208,32.5305
270_coleta_20260420_162036_milho_20260420_155911.jpg,milho,248243,0.020687,0.75,0.0207,0.0119,16208,32.5305
0_coleta_20260421_162906_milho_20260421_162242.jpg,milho,521495,0.043458,1.3624,0.0444,0.0177,19230,26.629
90_coleta_20260421_162906_milho_20260421_162242.jpg,milho,521495,0.043458,0.734,0.0444,0.0177,19230,26.629
180_coleta_20260421_162906_milho_20260421_162242.jpg,milho,521495,0.043458,1.3624,0.0444,0.0177,19230,26.629
270_coleta_20260421_162906_milho_20260421_162242.jpg,milho,521495,0.043458,0.734,0.0444,0.0177,19230,26.629
0_coleta_20260421_162818_milho_20260421_162335.jpg,milho,253827,0.021152,1.6081,0.0364,0.0375,9217,18.2945
90_coleta_20260421_162818_milho_20260421_162335.jpg,milho,253827,0.021152,0.6219,0.0364,0.0375,9217,18.2945
180_coleta_20260421_162818_milho_20260421_162335.jpg,milho,253827,0.021152,1.6081,0.0364,0.0375,9217,18.2945
270_coleta_20260421_162818_milho_20260421_162335.jpg,milho,253827,0.021152,0.6219,0.0364,0.0375,9217,18.2945
0_coleta_20260421_162804_erva_daninha_20260421_162401.jpg,erva_daninha,1360871,0.113406,1.3333,0.1134,0.0003,230524,197.6094
90_coleta_20260421_162804_erva_daninha_20260421_162401.jpg,erva_daninha,1360871,0.113406,0.75,0.1134,0.0003,230524,197.6094
180_coleta_20260421_162804_erva_daninha_20260421_162401.jpg,erva_daninha,1360871,0.113406,1.3333,0.1134,0.0003,230524,197.6094
270_coleta_20260421_162804_erva_daninha_20260421_162401.jpg,erva_daninha,1360871,0.113406,0.75,0.1134,0.0003,230524,197.6094
0_coleta_20260421_162701_erva_daninha_20260421_162509.jpg,erva_daninha,1590007,0.132501,1.3333,0.1325,0.0004,211898,168.0457
90_coleta_20260421_162701_erva_daninha_20260421_162509.jpg,erva_daninha,1590007,0.132501,0.75,0.1325,0.0004,211898,168.0457
180_coleta_20260421_162701_erva_daninha_20260421_162509.jpg,erva_daninha,1590007,0.132501,1.3333,0.1325,0.0004,211898,168.0457
270_coleta_20260421_162701_erva_daninha_20260421_162509.jpg,erva_daninha,1590007,0.132501,0.75,0.1325,0.0004,211898,168.0457
0_IMG_20260419_160112975_HDR.jpg,erva_daninha,117672,0.009806,0.6399,0.0329,0.0109,11670,34.02
90_IMG_20260419_160112975_HDR.jpg,erva_daninha,117672,0.009806,1.5628,0.0329,0.0109,11670,34.02
180_IMG_20260419_160112975_HDR.jpg,erva_daninha,117672,0.009806,0.6399,0.0329,0.0109,11670,34.02
270_IMG_20260419_160112975_HDR.jpg,erva_daninha,117672,0.009806,1.5628,0.0329,0.0109,11670,34.02
0_coleta_20260421_162642_erva_daninha_20260421_162526.jpg,erva_daninha,428731,0.035728,1.1337,0.042,0.0019,53310,81.4172
90_coleta_20260421_162642_erva_daninha_20260421_162526.jpg,erva_daninha,428731,0.035728,0.8821,0.042,0.0019,53310,81.4172
180_coleta_20260421_162642_erva_daninha_20260421_162526.jpg,erva_daninha,428731,0.035728,1.1337,0.042,0.0019,53310,81.4172
